id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,quiz_score,time_spent,engagement_score
1891,Jillian,Arroyo,jillian.arroyo.1891@gslingacademy.com,female,True,4,False,2,Game Developer,99,97,87.0,93,79,83,94,0.8416988416988418,0.8518518518518519,0.8457600457600458
1892,Patricia,Douglas,patricia.douglas.1892@gslingacademy.com,female,True,6,False,5,Business Owner,46,53,92.0,71,90,76,81,0.36679536679536673,0.4444444444444444,0.3978549978549978
1893,Brandon,Butler,brandon.butler.1893@gslingacademy.com,male,False,1,False,21,Software Engineer,89,87,81.0,67,93,98,68,0.6525096525096528,0.14814814814814814,0.4507650507650509
1894,Erica,Valdez,erica.valdez.1894@gslingacademy.com,female,False,6,False,12,Designer,83,79,87.0,66,78,93,82,0.5945945945945947,0.05555555555555555,0.37897897897897903
1895,Alexis,Byrd,alexis.byrd.1895@gslingacademy.com,female,True,5,False,0,Business Owner,51,55,87.0,51,77,87,65,0.2277992277992278,0.24074074074074073,0.23297583297583296
1896,James,Simpson,james.simpson.1896@gslingacademy.com,male,False,5,False,26,Accountant,79,90,82.0,92,70,60,80,0.5366795366795367,0.6666666666666666,0.5886743886743887
1897,Robert,Campbell,robert.campbell.1897@gslingacademy.com,male,False,3,False,15,Accountant,97,73,64.0,95,71,68,78,0.5096525096525095,0.6111111111111112,0.5502359502359502
1898,Nicole,Smith,nicole.smith.1898@gslingacademy.com,female,True,1,False,14,Accountant,100,68,85.0,85,62,63,92,0.5444015444015444,0.1851851851851852,0.4007150007150007
1899,Patricia,Porter,patricia.porter.1899@gslingacademy.com,female,False,6,False,9,Teacher,70,99,60.0,79,71,79,75,0.4594594594594592,0.7407407407407407,0.5719719719719718
1900,Brian,Chan,brian.chan.1900@gslingacademy.com,male,False,2,False,19,Unknown,70,66,90.0,74,100,96,81,0.6293436293436296,0.037037037037037035,0.3924209924209926
1901,Katherine,Norman,katherine.norman.1901@gslingacademy.com,female,False,7,False,17,Teacher,67,80,86.0,98,83,82,76,0.6100386100386097,0.5,0.5660231660231658
1902,Pamela,Gomez,pamela.gomez.1902@gslingacademy.com,female,False,3,True,9,Real Estate Developer,71,95,72.0,88,89,78,67,0.5637065637065639,0.5185185185185185,0.5456313456313457
1903,Amy,Morrow,amy.morrow.1903@gslingacademy.com,female,False,5,True,14,Banker,87,64,68.0,60,81,75,67,0.33976833976833953,0.14814814814814814,0.263120263120263
1904,Luke,Hernandez,luke.hernandez.1904@gslingacademy.com,male,False,1,True,3,Game Developer,80,79,94.0,74,83,83,61,0.5405405405405403,0.037037037037037035,0.339139139139139
1905,Roberto,Rodriguez,roberto.rodriguez.1905@gslingacademy.com,male,True,9,True,22,Software Engineer,94,80,72.0,90,60,78,94,0.5945945945945947,0.4444444444444444,0.5345345345345346
1906,Carla,Jackson,carla.jackson.1906@gslingacademy.com,female,False,3,False,10,Real Estate Developer,83,91,82.0,93,71,80,85,0.66023166023166,0.6111111111111112,0.6405834405834405
1907,Aaron,Allen,aaron.allen.1907@gslingacademy.com,male,True,1,False,1,Business Owner,63,69,57.0,60,80,92,62,0.2664092664092663,0.2037037037037037,0.24132704132704128
1908,Wendy,Burch,wendy.burch.1908@gslingacademy.com,female,False,0,False,10,Unknown,93,78,72.0,66,73,76,68,0.43243243243243246,0.7592592592592593,0.5631631631631633
1909,Sarah,Hansen,sarah.hansen.1909@gslingacademy.com,female,False,2,False,36,Doctor,94,100,95.0,92,95,88,88,0.9189189189189189,0.14814814814814814,0.6106106106106105
1910,Amy,Dominguez,amy.dominguez.1910@gslingacademy.com,female,False,3,False,34,Software Engineer,99,75,87.0,76,95,99,67,0.7104247104247103,0.2592592592592593,0.5299585299585299
1911,Mark,Jacobs,mark.jacobs.1911@gslingacademy.com,male,False,3,False,32,Doctor,82,98,100.0,100,100,64,87,0.8378378378378377,0.7222222222222222,0.7915915915915914
1912,Melissa,Mendoza,melissa.mendoza.1912@gslingacademy.com,female,False,2,False,28,Software Engineer,95,82,100.0,60,77,95,80,0.6756756756756754,0.4444444444444444,0.5831831831831831
1913,Bethany,Thomas,bethany.thomas.1913@gslingacademy.com,female,True,10,False,3,Business Owner,55,92,59.0,78,61,83,60,0.2857142857142856,0.07407407407407407,0.201058201058201
1914,Michael,Webb,michael.webb.1914@gslingacademy.com,male,False,2,False,32,Software Engineer,90,90,82.0,64,75,82,93,0.6254826254826256,0.1851851851851852,0.4493636493636494
1915,Gregory,Cole,gregory.cole.1915@gslingacademy.com,male,False,2,False,4,Business Owner,46,77,90.0,78,66,76,86,0.40540540540540526,0.6111111111111112,0.4876876876876876
1916,Jeffrey,Miller,jeffrey.miller.1916@gslingacademy.com,male,False,2,False,21,Accountant,91,100,98.0,96,66,87,65,0.7297297297297298,0.42592592592592593,0.6082082082082083
1917,Rebecca,Castillo,rebecca.castillo.1917@gslingacademy.com,female,False,1,True,22,Writer,72,100,78.0,100,98,92,97,0.8610038610038613,0.2592592592592593,0.6203060203060204
1918,Amanda,Green,amanda.green.1918@gslingacademy.com,female,False,4,False,28,Banker,79,87,98.0,87,99,94,88,0.8416988416988418,0.6851851851851851,0.7790933790933792
1919,Joseph,Hess,joseph.hess.1919@gslingacademy.com,male,False,3,False,35,Construction Engineer,85,90,96.0,95,95,88,90,0.868725868725869,0.12962962962962962,0.5730873730873732
1920,Kyle,Novak,kyle.novak.1920@gslingacademy.com,male,False,1,False,35,Lawyer,100,87,85.0,90,92,99,94,0.8996138996138998,0.07407407407407407,0.5693979693979695
1921,Kara,Coleman,kara.coleman.1921@gslingacademy.com,female,False,4,True,16,Banker,96,70,65.0,63,97,97,98,0.6640926640926641,0.8703703703703703,0.7466037466037466
1922,Daniel,Martin,daniel.martin.1922@gslingacademy.com,male,False,1,True,20,Banker,85,96,71.0,67,98,92,91,0.718146718146718,0.462962962962963,0.6160732160732161
1923,Andrea,Richards,andrea.richards.1923@gslingacademy.com,female,False,4,False,27,Software Engineer,90,82,98.0,61,92,67,80,0.6023166023166024,0.31481481481481477,0.4873158873158874
1924,Sydney,Clay,sydney.clay.1924@gslingacademy.com,female,False,6,False,14,Banker,94,96,94.0,99,67,98,67,0.7760617760617761,0.09259259259259259,0.5026741026741026
1925,Jeremy,Tran,jeremy.tran.1925@gslingacademy.com,male,False,1,False,35,Construction Engineer,98,85,100.0,94,93,92,94,0.9343629343629343,0.6666666666666666,0.8272844272844273
1926,Michael,Hayden,michael.hayden.1926@gslingacademy.com,male,True,6,False,2,Business Owner,62,54,77.0,60,74,62,76,0.19691119691119696,0.8703703703703703,0.46629486629486633
1927,Antonio,Beasley,antonio.beasley.1927@gslingacademy.com,male,False,4,False,3,Artist,63,97,80.0,84,90,63,64,0.4903474903474905,0.22222222222222218,0.38309738309738317
1928,Michelle,Lopez,michelle.lopez.1928@gslingacademy.com,female,False,2,False,32,Lawyer,72,95,71.0,74,84,97,66,0.5598455598455598,0.5,0.5359073359073359
1929,Catherine,Brooks,catherine.brooks.1929@gslingacademy.com,female,True,6,True,33,Software Engineer,94,90,79.0,69,100,72,98,0.7258687258687258,0.07407407407407407,0.46515086515086507
1930,Anita,Gonzalez,anita.gonzalez.1930@gslingacademy.com,female,False,2,True,24,Banker,99,84,94.0,76,62,79,67,0.5675675675675675,0.22222222222222218,0.4294294294294294
1931,James,Hudson,james.hudson.1931@gslingacademy.com,male,False,2,False,5,Unknown,81,91,85.0,64,82,90,94,0.6679536679536682,0.2962962962962963,0.5192907192907195
1932,Alicia,Rodriguez,alicia.rodriguez.1932@gslingacademy.com,female,False,5,False,8,Teacher,61,100,85.0,99,65,79,86,0.6216216216216215,0.9074074074074074,0.7359359359359359
1933,Tracy,Martinez,tracy.martinez.1933@gslingacademy.com,female,False,2,True,8,Teacher,68,95,76.0,97,91,78,71,0.6254826254826256,0.7222222222222222,0.6641784641784643
1934,Christopher,Montgomery,christopher.montgomery.1934@gslingacademy.com,male,False,0,False,21,Unknown,64,74,79.0,72,74,65,95,0.4208494208494207,0.8148148148148148,0.5784355784355784
1935,Sherri,Cruz,sherri.cruz.1935@gslingacademy.com,female,False,1,True,6,Government Officer,66,94,67.0,79,64,89,75,0.4633204633204637,0.5740740740740741,0.5076219076219078
1936,Elizabeth,Adams,elizabeth.adams.1936@gslingacademy.com,female,True,0,False,15,Software Engineer,100,95,72.0,77,66,68,76,0.5405405405405403,0.5185185185185185,0.5317317317317316
1937,Melissa,Simmons,melissa.simmons.1937@gslingacademy.com,female,True,1,False,12,Government Officer,74,86,70.0,94,71,70,63,0.44015444015444016,0.9259259259259258,0.6344630344630344
1938,Carol,Ramos,carol.ramos.1938@gslingacademy.com,female,False,6,False,1,Artist,96,66,76.0,71,94,72,86,0.5675675675675675,0.037037037037037035,0.35535535535535534
1939,Michael,Adams,michael.adams.1939@gslingacademy.com,male,False,2,False,14,Software Engineer,90,92,95.0,88,88,85,92,0.8339768339768341,0.7222222222222222,0.7892749892749893
1940,Michael,Wilson,michael.wilson.1940@gslingacademy.com,male,False,3,False,26,Accountant,92,86,61.0,78,56,68,85,0.43243243243243246,0.6111111111111112,0.5039039039039039
1941,Matthew,Gonzalez,matthew.gonzalez.1941@gslingacademy.com,male,True,1,False,31,Doctor,99,78,99.0,88,96,96,90,0.8957528957528962,0.7222222222222222,0.8263406263406265
1942,Lisa,Palmer,lisa.palmer.1942@gslingacademy.com,female,False,4,False,5,Unknown,63,68,91.0,82,90,86,75,0.5444015444015444,0.4814814814814815,0.5192335192335192
1943,Andrew,Olson,andrew.olson.1943@gslingacademy.com,male,False,2,False,28,Accountant,98,88,81.0,65,59,84,87,0.5714285714285716,0.22222222222222218,0.4317460317460319
1944,Jennifer,Johnson,jennifer.johnson.1944@gslingacademy.com,female,False,1,True,11,Unknown,87,61,62.0,66,67,81,65,0.28957528957528966,0.8148148148148148,0.49967109967109974
1945,Benjamin,Marks,benjamin.marks.1945@gslingacademy.com,male,False,1,True,19,Software Engineer,96,96,80.0,93,82,65,70,0.6486486486486487,0.5925925925925926,0.6262262262262263
1946,Christopher,Gonzales,christopher.gonzales.1946@gslingacademy.com,male,False,3,False,17,Stock Investor,80,98,99.0,90,64,86,93,0.7567567567567566,0.09259259259259259,0.49109109109109095
1947,Melissa,Finley,melissa.finley.1947@gslingacademy.com,female,False,0,True,30,Unknown,80,77,96.0,64,93,62,86,0.5559845559845558,0.42592592592592593,0.5039611039611038
1948,Tracy,Hendricks,tracy.hendricks.1948@gslingacademy.com,male,False,2,False,23,Software Engineer,91,79,70.0,94,77,83,81,0.6216216216216215,0.33333333333333337,0.5063063063063062
1949,Steven,Ramsey,steven.ramsey.1949@gslingacademy.com,male,False,6,False,0,Business Owner,91,96,78.0,70,50,50,69,0.34749034749034746,0.2777777777777778,0.31960531960531957
1950,Pamela,Smith,pamela.smith.1950@gslingacademy.com,female,False,0,True,19,Banker,83,70,72.0,65,63,88,94,0.46718146718146736,0.7222222222222222,0.5691977691977693
1951,Vicki,Jackson,vicki.jackson.1951@gslingacademy.com,female,False,2,True,33,Lawyer,89,89,69.0,87,69,97,79,0.6370656370656369,0.5,0.5822393822393821
1952,Anne,Malone,anne.malone.1952@gslingacademy.com,female,True,2,True,1,Game Developer,81,73,99.0,72,100,90,64,0.6370656370656369,0.5925925925925926,0.6192764192764192
1953,Danielle,Johnson,danielle.johnson.1953@gslingacademy.com,female,False,2,False,35,Writer,97,85,86.0,99,96,90,88,0.8764478764478767,0.8703703703703703,0.8740168740168741
1954,Willie,Miller,willie.miller.1954@gslingacademy.com,male,False,1,False,3,Real Estate Developer,93,91,61.0,68,83,82,63,0.4903474903474905,0.7407407407407407,0.5905047905047905
1955,Andrea,Delgado,andrea.delgado.1955@gslingacademy.com,female,False,2,False,2,Game Developer,99,86,83.0,80,69,96,88,0.7220077220077221,0.22222222222222218,0.5220935220935221
1956,Melanie,Clark,melanie.clark.1956@gslingacademy.com,female,False,5,True,16,Software Engineer,95,97,68.0,79,63,88,63,0.5366795366795367,0.7777777777777778,0.6331188331188331
1957,Jessica,Beasley,jessica.beasley.1957@gslingacademy.com,female,False,3,False,38,Doctor,100,92,87.0,94,85,97,100,0.9305019305019306,0.8148148148148148,0.8842270842270843
1958,Cindy,Bradley,cindy.bradley.1958@gslingacademy.com,female,False,2,False,3,Artist,62,67,85.0,97,98,62,73,0.5019305019305018,0.4444444444444444,0.4789360789360788
1959,Dennis,Richardson,dennis.richardson.1959@gslingacademy.com,male,True,10,True,3,Game Developer,88,71,99.0,74,76,97,87,0.6872586872586872,0.962962962962963,0.7975403975403976
1960,Peggy,Hoover,peggy.hoover.1960@gslingacademy.com,female,True,5,False,11,Teacher,75,100,100.0,82,63,84,82,0.6640926640926641,0.7592592592592593,0.7021593021593022
1961,Peter,Rice,peter.rice.1961@gslingacademy.com,male,False,1,False,1,Game Developer,87,91,97.0,82,79,69,62,0.5907335907335907,0.6481481481481481,0.6136994136994136
1962,Sabrina,Perez,sabrina.perez.1962@gslingacademy.com,female,False,4,False,4,Unknown,85,60,61.0,75,83,87,65,0.3938223938223937,0.4814814814814815,0.42888602888602884
1963,Michael,Parker,michael.parker.1963@gslingacademy.com,male,False,3,False,43,Doctor,88,98,94.0,96,96,89,92,0.9227799227799229,0.6851851851851851,0.8277420277420278
1964,David,Calderon,david.calderon.1964@gslingacademy.com,male,False,1,False,47,Doctor,86,93,91.0,94,93,88,86,0.8378378378378377,0.1111111111111111,0.547147147147147
1965,James,Gordon,james.gordon.1965@gslingacademy.com,male,False,1,False,9,Government Officer,68,65,95.0,88,62,87,62,0.43629343629343653,0.07407407407407407,0.2914056914056915
1966,Jennifer,Leblanc,jennifer.leblanc.1966@gslingacademy.com,female,False,6,False,2,Business Owner,67,54,71.0,50,55,51,66,0.0,0.7777777777777778,0.3111111111111111
1967,Paul,Bailey,paul.bailey.1967@gslingacademy.com,male,True,4,False,5,Business Owner,82,69,92.0,85,59,87,83,0.5521235521235521,0.8148148148148148,0.6572000572000571
1968,Tiffany,Smith,tiffany.smith.1968@gslingacademy.com,female,False,2,False,26,Unknown,86,88,71.0,65,86,69,84,0.5212355212355213,0.9259259259259258,0.6831116831116831
1969,Victoria,Alvarez,victoria.alvarez.1969@gslingacademy.com,female,True,3,False,25,Software Engineer,95,91,64.0,65,60,84,99,0.5559845559845558,0.5555555555555556,0.5558129558129556
1970,Willie,Elliott,willie.elliott.1970@gslingacademy.com,male,False,5,False,9,Real Estate Developer,72,82,76.0,69,67,92,87,0.5057915057915059,0.40740740740740744,0.4664378664378665
1971,James,Bryant,james.bryant.1971@gslingacademy.com,male,False,1,False,27,Accountant,99,87,67.0,91,36,76,64,0.40926640926640934,0.7592592592592593,0.5492635492635494
1972,Kimberly,Swanson,kimberly.swanson.1972@gslingacademy.com,female,False,2,True,19,Banker,75,88,71.0,80,65,85,60,0.42471042471042475,0.16666666666666666,0.32149292149292147
1973,Beverly,Dawson,beverly.dawson.1973@gslingacademy.com,female,True,1,False,31,Scientist,77,80,86.0,87,98,98,88,0.772200772200772,0.5740740740740741,0.6929500929500928
1974,Lisa,Stewart,lisa.stewart.1974@gslingacademy.com,female,False,4,True,26,Software Engineer,95,97,84.0,97,75,92,92,0.8416988416988418,0.7777777777777778,0.8161304161304161
1975,Dwayne,Sims,dwayne.sims.1975@gslingacademy.com,male,False,6,True,11,Banker,77,97,88.0,89,74,95,64,0.6563706563706564,0.962962962962963,0.779007579007579
1976,Ashley,Fleming,ashley.fleming.1976@gslingacademy.com,female,True,6,False,6,Designer,90,74,92.0,67,83,73,89,0.5945945945945947,0.537037037037037,0.5715715715715717
1977,Lisa,Stafford,lisa.stafford.1977@gslingacademy.com,female,False,8,False,2,Business Owner,74,59,82.0,51,91,96,94,0.5135135135135136,0.7037037037037037,0.5895895895895896
1978,Kristin,Garcia,kristin.garcia.1978@gslingacademy.com,female,False,10,True,5,Business Owner,56,66,87.0,64,95,89,76,0.4594594594594592,0.5555555555555556,0.49789789789789773
1979,Eric,Adkins,eric.adkins.1979@gslingacademy.com,male,False,7,False,5,Business Owner,72,69,91.0,69,53,73,95,0.41698841698841704,0.31481481481481477,0.37611897611897616
1980,Allison,Henderson,allison.henderson.1980@gslingacademy.com,female,False,3,False,27,Lawyer,87,86,83.0,80,90,90,61,0.6293436293436296,0.6481481481481481,0.636865436865437
1981,Alison,Palmer,alison.palmer.1981@gslingacademy.com,female,False,2,False,30,Lawyer,80,81,96.0,92,100,91,87,0.8223938223938223,0.018518518518518517,0.5008437008437008
1982,Shane,Parker,shane.parker.1982@gslingacademy.com,male,False,5,False,21,Software Engineer,98,72,64.0,68,76,84,72,0.4633204633204637,0.24074074074074073,0.37428857428857454
1983,Debra,Gilbert,debra.gilbert.1983@gslingacademy.com,female,False,0,False,8,Teacher,83,91,69.0,74,98,86,76,0.6293436293436296,0.22222222222222218,0.46649506649506667
1984,Mary,Jackson,mary.jackson.1984@gslingacademy.com,female,False,2,False,21,Banker,92,77,91.0,79,98,77,87,0.7220077220077221,0.5185185185185185,0.6406120406120407
1985,Joshua,Stuart,joshua.stuart.1985@gslingacademy.com,male,True,3,False,18,Banker,79,68,64.0,68,97,78,84,0.4787644787644787,0.2037037037037037,0.3687401687401687
1986,Benjamin,Williams,benjamin.williams.1986@gslingacademy.com,male,False,4,False,3,Government Officer,72,81,89.0,92,88,87,82,0.6833976833976836,0.7037037037037037,0.6915200915200916
1987,David,Frank,david.frank.1987@gslingacademy.com,male,False,1,False,32,Doctor,89,74,94.0,87,92,82,79,0.7065637065637067,0.018518518518518517,0.4313456313456314
1988,Holly,Erickson,holly.erickson.1988@gslingacademy.com,female,False,6,False,8,Designer,97,91,61.0,75,95,61,89,0.5984555984555988,0.5740740740740741,0.5887029887029889
1989,Charles,Miller,charles.miller.1989@gslingacademy.com,male,False,2,False,3,Unknown,66,63,95.0,76,71,99,73,0.4980694980694982,0.22222222222222218,0.3877305877305878
1990,Samuel,Baker,samuel.baker.1990@gslingacademy.com,male,False,2,False,17,Stock Investor,77,86,97.0,85,77,88,93,0.7297297297297298,0.8333333333333333,0.7711711711711712
1991,Anthony,Moore,anthony.moore.1991@gslingacademy.com,male,False,0,False,17,Software Engineer,98,63,64.0,82,64,96,79,0.5096525096525095,0.4814814814814815,0.49838409838409836
1992,Charlotte,Rowe,charlotte.rowe.1992@gslingacademy.com,female,False,4,False,27,Lawyer,88,96,79.0,70,95,90,99,0.7837837837837838,0.8888888888888888,0.8258258258258258
1993,John,Peterson,john.peterson.1993@gslingacademy.com,male,False,2,True,12,Banker,79,83,76.0,99,100,84,71,0.6872586872586872,0.7407407407407407,0.7086515086515086
1994,Shawn,Ochoa,shawn.ochoa.1994@gslingacademy.com,male,False,3,False,46,Doctor,92,92,91.0,95,88,94,93,0.8918918918918917,0.2962962962962963,0.6536536536536535
1995,Steven,Lewis,steven.lewis.1995@gslingacademy.com,male,False,1,False,19,Accountant,76,62,90.0,82,93,71,61,0.46718146718146736,0.7222222222222222,0.5691977691977693
1996,Alan,Reynolds,alan.reynolds.1996@gslingacademy.com,male,False,2,False,30,Construction Engineer,83,77,84.0,73,75,84,82,0.5559845559845558,0.5555555555555556,0.5558129558129556
1997,Thomas,Gilbert,thomas.gilbert.1997@gslingacademy.com,male,False,2,False,20,Software Engineer,89,65,73.0,80,87,67,73,0.4633204633204637,0.6111111111111112,0.5224367224367227
1998,Madison,Cross,madison.cross.1998@gslingacademy.com,female,False,5,False,14,Software Engineer,97,85,63.0,93,68,94,78,0.6332046332046333,0.42592592592592593,0.5502931502931503
1999,Brittany,Compton,brittany.compton.1999@gslingacademy.com,female,True,10,True,5,Business Owner,51,96,72.0,89,95,88,75,0.586872586872587,0.8148148148148148,0.6780494780494781
2000,Natalie,Smith,natalie.smith.2000@gslingacademy.com,female,False,5,False,27,Accountant,82,99,91.0,69,83,93,100,0.7837837837837838,0.6296296296296297,0.7221221221221221
